Date,Gender,GameID,Team1,Team2,SchoolClass,SchoolRegion,SchoolDivision,OppDiv,GameNum,Rank,RecordText,GamesPlayed,GamesScheduled,PI,TI,Result,Winner,Loser,WinPoints,OppPreliminaryIndex,WinFlag,LossFlag,TieFlag,HomeTeam,AwayTeam,HomeScore,AwayScore,ScrapedAt
1/30/2026,Girls,20879,Camden Hills Regional,Lewiston,A,North,North-A,North-A,16,2,13-3-0 (0.813),16,18,28.666666,104.8148128,win,Camden Hills Regional,Lewiston,40,17.666666,X,,,Lewiston,Camden Hills Regional,29,66,2026-02-02T11:38:32Z
12/13/2025,Girls,20880,Old Town,Caribou,B,North,North-B,North-C,2,2,13-4-0 (0.765),17,18,27.333333,135.0617267,win,Old Town,Caribou,36,18,X,,,Caribou,Old Town,25,65,2026-02-02T11:38:32Z
12/20/2025,Girls,20882,Caribou,Washington Academy,C,North,North-C,North-C,5,5,9-8-0 (0.529),17,18,18,55.18518333,win,Caribou,Washington Academy,36,8,X,,,Caribou,Washington Academy,71,26,2026-02-02T11:38:32Z
12/27/2025,Girls,20884,Caribou,Orono,C,North,North-C,North-C,6,5,9-8-0 (0.529),17,18,18,55.18518333,win,Caribou,Orono,36,14,X,,,Caribou,Orono,68,32,2026-02-02T11:38:32Z
12/18/2025,Girls,20886,Caribou,Houlton HS,C,North,North-C,North-C,4,5,9-8-0 (0.529),17,18,18,55.18518333,win,Caribou,Houlton HS,36,7.888888,X,,,Caribou,Houlton HS,51,34,2026-02-02T11:38:32Z
1/7/2026,Girls,20888,Caribou,Fort Kent Community,C,North,North-C,North-C,9,5,9-8-0 (0.529),17,18,18,55.18518333,win,Caribou,Fort Kent Community,36,5.666666,X,,,Caribou,Fort Kent Community,69,15,2026-02-02T11:38:32Z
1/17/2026,Girls,20890,Caribou,Foxcroft Academy,C,North,North-C,North-C,12,5,9-8-0 (0.529),17,18,18,55.18518333,win,Caribou,Foxcroft Academy,36,28.222222,X,,,Caribou,Foxcroft Academy,51,41,2026-02-02T11:38:32Z
1/31/2026,Girls,20892,Ellsworth,Caribou,B,North,North-B,North-C,17,3,11-6-0 (0.647),17,18,23.222222,98.209875,win,Ellsworth,Caribou,36,18,X,,,Caribou,Ellsworth,45,56,2026-02-02T11:38:32Z
2/3/2026,Girls,20894,Presque Isle,Caribou,B,North,North-B,North-C,18,4,12-5-0 (0.706),17,18,25,95.61728056,normal,,,,,,,,Presque Isle,Caribou,,,2026-02-02T11:38:32Z
12/13/2025,Boys,20896,Caribou,Old Town,C,North,North-C,North-B,3,1,14-3-0 (0.824),17,18,28.333333,137.4691333,win,Caribou,Old Town,38,4.222222,X,,,Caribou,Old Town,73,36,2026-02-02T11:38:32Z
12/20/2025,Boys,20898,Caribou,Washington Academy,C,North,North-C,North-C,5,1,14-3-0 (0.824),17,18,28.333333,137.4691333,win,Caribou,Washington Academy,36,22,X,,,Caribou,Washington Academy,77,61,2026-02-02T11:38:32Z
2/4/2026,Boys,20900,Presque Isle,Caribou,B,North,North-B,North-C,18,8,9-8-0 (0.529),17,18,18.666666,50.24691222,normal,,,,,,,,Presque Isle,Caribou,,,2026-02-02T11:38:32Z
1/31/2026,Boys,20902,Ellsworth,Caribou,B,North,North-B,North-C,17,5,13-4-0 (0.765),17,18,27.777777,98.51851556,win,Ellsworth,Caribou,36,28.333333,X,,,Caribou,Ellsworth,57,62,2026-02-02T11:38:32Z
1/29/2026,Boys,20904,Caribou,Houlton HS,C,North,North-C,North-C,16,1,14-3-0 (0.824),17,18,28.333333,137.4691333,win,Caribou,Houlton HS,36,1,X,,,Caribou,Houlton HS,89,31,2026-02-02T11:38:32Z
1/17/2026,Boys,20906,Caribou,Foxcroft Academy,C,North,North-C,North-C,13,1,14-3-0 (0.824),17,18,28.333333,137.4691333,win,Caribou,Foxcroft Academy,36,26.111111,X,,,Caribou,Foxcroft Academy,50,47,2026-02-02T11:38:32Z
1/8/2026,Boys,20908,Caribou,Fort Kent Community,C,North,North-C,North-C,10,1,14-3-0 (0.824),17,18,28.333333,137.4691333,win,Caribou,Fort Kent Community,36,21.666666,X,,,Caribou,Fort Kent Community,60,51,2026-02-02T11:38:32Z
12/27/2025,Boys,20910,Caribou,Orono,C,North,North-C,North-C,7,1,14-3-0 (0.824),17,18,28.333333,137.4691333,win,Caribou,Orono,36,20.111111,X,,,Caribou,Orono,67,51,2026-02-02T11:38:32Z
12/9/2025,Girls,20950,Erskine Academy,Winslow,B,North,North-B,South-C,2,8,13-3-0 (0.813),16,18,26.888888,76.72839333,win,Erskine Academy,Winslow,36,20.333333,X,,,Erskine Academy,Winslow,62,38,2026-02-02T11:38:32Z
12/16/2025,Girls,20952,Erskine Academy,Maine Central Institute,B,North,North-B,North-C,4,8,13-3-0 (0.813),16,18,26.888888,76.72839333,win,Erskine Academy,Maine Central Institute,36,6.222222,X,,,Erskine Academy,Maine Central Institute,82,28,2026-02-02T11:38:32Z
1/20/2026,Girls,20954,Erskine Academy,Nokomis,B,North,North-B,North-B,13,8,13-3-0 (0.813),16,18,26.888888,76.72839333,win,Erskine Academy,Nokomis,38,4.333333,X,,,Erskine Academy,Nokomis,46,43,2026-02-02T11:38:32Z
2/3/2026,Girls,20956,Erskine Academy,Lincoln Academy,B,North,North-B,South-B,17,8,13-3-0 (0.813),16,18,26.888888,76.72839333,normal,,,,,,,,Erskine Academy,Lincoln Academy,,,2026-02-02T11:38:32Z
1/20/2026,Boys,20958,Islesboro Central,Temple Academy,S,South,South-S,South-S,12,4,7-8-0 (0.467),15,16,14,30.66993313,win,Islesboro Central,Temple Academy,32,7.111111,X,,,Temple Academy,Islesboro Central,24,59,2026-02-02T11:38:32Z
1/27/2026,Boys,20960,Richmond HS,Temple Academy,D,South,South-D,South-S,15,12,2-14-0 (0.125),16,18,3.666666,10.12345667,win,Richmond HS,Temple Academy,32,7.111111,X,,,Richmond HS,Temple Academy,59,38,2026-02-02T11:38:32Z
12/30/2025,Boys,20962,Wiscasset HS,Temple Academy,D,South,South-D,South-S,6,5,11-5-0 (0.688),16,18,20,54.93826944,win,Wiscasset HS,Temple Academy,32,7.111111,X,,,Temple Academy,Wiscasset HS,36,70,2026-02-02T11:38:32Z
12/13/2025,Boys,20964,Islesboro Central,Temple Academy,S,South,South-S,South-S,3,4,7-8-0 (0.467),15,16,14,30.66993313,win,Islesboro Central,Temple Academy,32,7.111111,X,,,Islesboro Central,Temple Academy,41,30,2026-02-02T11:38:32Z
12/13/2025,Girls,20966,Temple Academy,Islesboro Central,S,South,South-S,South-S,5,4,10-7-0 (0.588),17,18,18,41.51506667,win,Temple Academy,Islesboro Central,32,1,X,,,Islesboro Central,Temple Academy,8,36,2026-02-02T11:38:32Z
1/20/2026,Girls,20968,Temple Academy,Islesboro Central,S,South,South-S,South-S,13,4,10-7-0 (0.588),17,18,18,41.51506667,win,Temple Academy,Islesboro Central,32,1,X,,,Temple Academy,Islesboro Central,34,11,2026-02-02T11:38:32Z
1/27/2026,Girls,20970,Temple Academy,Richmond HS,S,South,South-S,South-D,15,4,10-7-0 (0.588),17,18,18,41.51506667,win,Temple Academy,Richmond HS,34,3.777777,X,,,Richmond HS,Temple Academy,29,46,2026-02-02T11:38:32Z
1/10/2026,Boys,20972,Spruce Mountain,Madison Area Memorial Senior,C,South,South-C,South-D,10,2,14-2-0 (0.875),16,18,27.666666,123.3950578,win,Spruce Mountain,Madison Area Memorial Senior,34,21.444444,X,,,Spruce Mountain,Madison Area Memorial Senior,65,43,2026-02-02T11:38:32Z
12/19/2025,Boys,21125,Jonesport-Beals,Lee Academy,S,North,North-S,North-D,4,1,11-6-0 (0.647),17,18,20.444444,64.19752722,win,Jonesport-Beals,Lee Academy,34,3.777777,X,,,Jonesport-Beals,Lee Academy,71,46,2026-02-02T11:38:32Z
12/22/2025,Boys,21129,Bangor Christian,Jonesport-Beals,D,North,North-D,North-S,6,3,15-2-0 (0.882),17,18,27.777777,114.9382678,win,Bangor Christian,Jonesport-Beals,32,20.444444,X,,,Jonesport-Beals,Bangor Christian,45,66,2026-02-02T11:38:32Z
1/22/2026,Boys,21135,Jonesport-Beals,Sumner Memorial,S,North,North-S,North-C,15,1,11-6-0 (0.647),17,18,20.444444,64.19752722,win,Jonesport-Beals,Sumner Memorial,36,19.444444,X,,,Jonesport-Beals,Sumner Memorial,82,57,2026-02-02T11:38:32Z
1/23/2026,Boys,21139,Jonesport-Beals,Lee Academy,S,North,North-S,North-D,16,1,11-6-0 (0.647),17,18,20.444444,64.19752722,win,Jonesport-Beals,Lee Academy,34,3.777777,X,,,Lee Academy,Jonesport-Beals,39,63,2026-02-02T11:38:32Z
12/20/2025,Boys,21143,Central,Penquis Valley HS,C,North,North-C,North-D,6,13,4-12-0 (0.250),16,18,7.777777,19.19753,win,Central,Penquis Valley HS,34,3.777777,X,,,Penquis Valley HS,Central,39,53,2026-02-02T11:38:32Z
12/19/2025,Girls,21147,Jonesport-Beals,Lee Academy,S,North,North-S,North-D,4,3,9-7-0 (0.563),16,18,16.777777,57.90123278,win,Jonesport-Beals,Lee Academy,34,6,X,,,Jonesport-Beals,Lee Academy,54,40,2026-02-02T11:38:32Z
12/23/2025,Boys,21150,Stearns Sr.,Penquis Valley HS,D,North,North-D,North-D,7,10,10-6-0 (0.625),16,18,19,54.44444167,win,Stearns Sr.,Penquis Valley HS,34,3.777777,X,,,Penquis Valley HS,Stearns Sr.,48,69,2026-02-02T11:38:32Z
1/3/2026,Boys,21157,Bangor Christian,Penquis Valley HS,D,North,North-D,North-D,9,3,15-2-0 (0.882),17,18,27.777777,114.9382678,win,Bangor Christian,Penquis Valley HS,34,3.777777,X,,,Penquis Valley HS,Bangor Christian,28,63,2026-02-02T11:38:32Z
12/22/2025,Girls,21158,Bangor Christian,Jonesport-Beals,D,North,North-D,North-S,6,1,17-0-0 (1.000),17,18,31.666666,165.8024656,win,Bangor Christian,Jonesport-Beals,32,16.777777,X,,,Jonesport-Beals,Bangor Christian,27,79,2026-02-02T11:38:32Z
1/19/2026,Boys,21160,Penquis Valley HS,Lee Academy,D,North,North-D,North-D,11,15,2-14-0 (0.125),16,18,3.777777,4.19753,win,Penquis Valley HS,Lee Academy,34,3.777777,X,,,Lee Academy,Penquis Valley HS,37,47,2026-02-02T11:38:32Z
1/20/2026,Girls,21163,Jonesport-Beals,Sumner Memorial,S,North,North-S,North-C,12,3,9-7-0 (0.563),16,18,16.777777,57.90123278,win,Jonesport-Beals,Sumner Memorial,36,13.444444,X,,,Jonesport-Beals,Sumner Memorial,47,45,2026-02-02T11:38:32Z
1/30/2026,Boys,21167,Penquis Valley HS,Lee Academy,D,North,North-D,North-D,15,15,2-14-0 (0.125),16,18,3.777777,4.19753,win,Penquis Valley HS,Lee Academy,34,3.777777,X,,,Penquis Valley HS,Lee Academy,55,54,2026-02-02T11:38:32Z
1/24/2026,Girls,21170,Lee Academy,Jonesport-Beals,D,North,North-D,North-S,14,14,3-12-0 (0.200),15,17,6,9.607842353,normal,,,,,,,,Lee Academy,Jonesport-Beals,,,2026-02-02T11:38:32Z
1/8/2026,Girls,21223,Penquis Valley HS,Lee Academy,D,North,North-D,North-D,7,11,5-12-0 (0.294),17,18,9.222222,24.19753,win,Penquis Valley HS,Lee Academy,34,6,X,,,Penquis Valley HS,Lee Academy,40,26,2026-02-02T11:38:32Z
12/23/2025,Girls,21227,Penquis Valley HS,Greenville,D,North,North-D,South-S,3,11,5-12-0 (0.294),17,18,9.222222,24.19753,win,Penquis Valley HS,Greenville,32,7.222222,X,,,Penquis Valley HS,Greenville,33,20,2026-02-02T11:38:32Z
1/3/2026,Girls,21230,Bangor Christian,Penquis Valley HS,D,North,North-D,North-D,10,1,17-0-0 (1.000),17,18,31.666666,165.8024656,win,Bangor Christian,Penquis Valley HS,34,9.222222,X,,,Penquis Valley HS,Bangor Christian,12,64,2026-02-02T11:38:32Z
1/21/2026,Girls,21232,Lee Academy,Penquis Valley HS,D,North,North-D,North-D,12,14,3-12-0 (0.200),15,17,6,9.607842353,win,Lee Academy,Penquis Valley HS,34,9.222222,X,,,Lee Academy,Penquis Valley HS,50,37,2026-02-02T11:38:32Z
1/23/2026,Girls,21234,Central,Penquis Valley HS,C,North,North-C,North-D,14,10,5-12-0 (0.294),17,18,9.777777,25.24691278,win,Central,Penquis Valley HS,34,9.222222,X,,,Central,Penquis Valley HS,42,24,2026-02-02T11:38:32Z
1/30/2026,Girls,21236,Penquis Valley HS,Stearns Sr.,D,North,North-D,North-D,16,11,5-12-0 (0.294),17,18,9.222222,24.19753,win,Penquis Valley HS,Stearns Sr.,34,13.555555,X,,,Penquis Valley HS,Stearns Sr.,51,45,2026-02-02T11:38:32Z
2/2/2026,Girls,21238,Central,Penquis Valley HS,C,North,North-C,North-D,18,10,5-12-0 (0.294),17,18,9.777777,25.24691278,normal,,,,,,,,Central,Penquis Valley HS,,,2026-02-02T11:38:32Z
12/22/2025,Girls,21274,York,Wells,B,South,South-B,South-C,7,3,10-6-0 (0.625),16,18,21,94.69135556,win,York,Wells,36,27.777777,X,,,York,Wells,58,38,2026-02-02T11:38:32Z
2/4/2026,Girls,21276,York,Cape Elizabeth,B,South,South-B,South-B,18,3,10-6-0 (0.625),16,18,21,94.69135556,normal,,,,,,,,York,Cape Elizabeth,,,2026-02-02T11:38:32Z
12/6/2025,Boys,21325,Caribou,Ellsworth,C,North,North-C,North-B,1,1,14-3-0 (0.824),17,18,28.333333,137.4691333,win,Caribou,Ellsworth,38,27.777777,X,,,Ellsworth,Caribou,57,58,2026-02-02T11:38:32Z
12/18/2025,Boys,21329,Ellsworth,John Bapst Memorial,B,North,North-B,North-B,5,5,13-4-0 (0.765),17,18,27.777777,98.51851556,win,Ellsworth,John Bapst Memorial,38,8.444444,X,,,Ellsworth,John Bapst Memorial,70,37,2026-02-02T11:38:32Z
1/2/2026,Boys,21331,Ellsworth,Brewer,B,North,North-B,North-A,9,5,13-4-0 (0.765),17,18,27.777777,98.51851556,win,Ellsworth,Brewer,40,13.111111,X,,,Ellsworth,Brewer,64,53,2026-02-02T11:38:32Z
1/9/2026,Boys,21333,Ellsworth,Hampden Academy,B,North,North-B,North-A,11,5,13-4-0 (0.765),17,18,27.777777,98.51851556,win,Ellsworth,Hampden Academy,40,17.555555,X,,,Ellsworth,Hampden Academy,55,51,2026-02-02T11:38:32Z
1/17/2026,Boys,21335,Ellsworth,Presque Isle,B,North,North-B,North-B,13,5,13-4-0 (0.765),17,18,27.777777,98.51851556,win,Ellsworth,Presque Isle,38,18.666666,X,,,Ellsworth,Presque Isle,61,50,2026-02-02T11:38:32Z
1/29/2026,Boys,21337,Ellsworth,John Bapst Memorial,B,North,North-B,North-B,16,5,13-4-0 (0.765),17,18,27.777777,98.51851556,win,Ellsworth,John Bapst Memorial,38,8.444444,X,,,John Bapst Memorial,Ellsworth,45,76,2026-02-02T11:38:32Z
2/4/2026,Boys,21340,Mount Desert Island,Ellsworth,B,North,North-B,North-B,18,4,15-2-0 (0.882),17,18,31.777777,120.1234533,normal,,,,,,,,Mount Desert Island,Ellsworth,,,2026-02-02T11:38:32Z
12/6/2025,Girls,21343,Ellsworth,Caribou,B,North,North-B,North-C,1,3,11-6-0 (0.647),17,18,23.222222,98.209875,win,Ellsworth,Caribou,36,18,X,,,Ellsworth,Caribou,55,29,2026-02-02T11:38:32Z
12/16/2025,Girls,21345,Ellsworth,John Bapst Memorial,B,North,North-B,North-B,4,3,11-6-0 (0.647),17,18,23.222222,98.209875,win,Ellsworth,John Bapst Memorial,38,16.777777,X,,,Ellsworth,John Bapst Memorial,49,29,2026-02-02T11:38:32Z
12/30/2025,Girls,21349,Old Town,Ellsworth,B,North,North-B,North-B,7,2,13-4-0 (0.765),17,18,27.333333,135.0617267,win,Old Town,Ellsworth,38,23.222222,X,,,Ellsworth,Old Town,39,61,2026-02-02T11:38:32Z
1/2/2026,Girls,21351,Ellsworth,Brewer,B,North,North-B,North-A,8,3,11-6-0 (0.647),17,18,23.222222,98.209875,win,Ellsworth,Brewer,40,11.111111,X,,,Ellsworth,Brewer,52,41,2026-02-02T11:38:32Z
1/8/2026,Girls,21353,Hampden Academy,Ellsworth,A,North,North-A,North-B,10,3,12-4-0 (0.750),16,18,26.111111,102.3456767,win,Hampden Academy,Ellsworth,38,23.222222,X,,,Hampden Academy,Ellsworth,76,38,2026-02-02T11:38:32Z
1/14/2026,Girls,21355,Mount Desert Island,Ellsworth,B,North,North-B,North-B,12,7,11-6-0 (0.647),17,18,23.111111,83.45678833,win,Mount Desert Island,Ellsworth,38,23.222222,X,,,Mount Desert Island,Ellsworth,63,53,2026-02-02T11:38:32Z
1/17/2026,Girls,21357,Ellsworth,Presque Isle,B,North,North-B,North-B,13,3,11-6-0 (0.647),17,18,23.222222,98.209875,win,Ellsworth,Presque Isle,38,25,X,,,Ellsworth,Presque Isle,48,45,2026-02-02T11:38:32Z
1/29/2026,Girls,21360,Ellsworth,John Bapst Memorial,B,North,North-B,North-B,16,3,11-6-0 (0.647),17,18,23.222222,98.209875,win,Ellsworth,John Bapst Memorial,38,16.777777,X,,,John Bapst Memorial,Ellsworth,33,49,2026-02-02T11:38:32Z
2/3/2026,Girls,21363,Ellsworth,Mount Desert Island,B,North,North-B,North-B,18,3,11-6-0 (0.647),17,18,23.222222,98.209875,normal,,,,,,,,Ellsworth,Mount Desert Island,,,2026-02-02T11:38:32Z
12/30/2025,Boys,21424,Ellsworth,Old Town,B,North,North-B,North-B,8,5,13-4-0 (0.765),17,18,27.777777,98.51851556,win,Ellsworth,Old Town,38,4.222222,X,,,Ellsworth,Old Town,72,40,2026-02-02T11:38:32Z
1/30/2026,Boys,21428,Mount Desert Island,John Bapst Memorial,B,North,North-B,North-B,17,4,15-2-0 (0.882),17,18,31.777777,120.1234533,win,Mount Desert Island,John Bapst Memorial,38,8.444444,X,,,Mount Desert Island,John Bapst Memorial,86,63,2026-02-02T11:38:32Z
12/5/2025,Girls,21430,Mount Desert Island,Washington Academy,B,North,North-B,North-C,1,7,11-6-0 (0.647),17,18,23.111111,83.45678833,win,Mount Desert Island,Washington Academy,36,8,X,,,Mount Desert Island,Washington Academy,74,31,2026-02-02T11:38:32Z
12/20/2025,Girls,21432,Mount Desert Island,Brewer,B,North,North-B,North-A,5,7,11-6-0 (0.647),17,18,23.111111,83.45678833,win,Mount Desert Island,Brewer,40,11.111111,X,,,Mount Desert Island,Brewer,62,42,2026-02-02T11:38:32Z
12/23/2025,Girls,21434,Mount Desert Island,John Bapst Memorial,B,North,North-B,North-B,6,7,11-6-0 (0.647),17,18,23.111111,83.45678833,win,Mount Desert Island,John Bapst Memorial,38,16.777777,X,,,John Bapst Memorial,Mount Desert Island,43,51,2026-02-02T11:38:32Z
1/3/2026,Girls,21436,Mount Desert Island,Nokomis,B,North,North-B,North-B,9,7,11-6-0 (0.647),17,18,23.111111,83.45678833,win,Mount Desert Island,Nokomis,38,4.333333,X,,,Mount Desert Island,Nokomis,53,37,2026-02-02T11:38:32Z
1/6/2026,Girls,21438,Hampden Academy,Mount Desert Island,A,North,North-A,North-B,9,3,12-4-0 (0.750),16,18,26.111111,102.3456767,win,Hampden Academy,Mount Desert Island,38,23.111111,X,,,Hampden Academy,Mount Desert Island,54,26,2026-02-02T11:38:32Z
1/21/2026,Girls,21440,Old Town,Mount Desert Island,B,North,North-B,North-B,15,2,13-4-0 (0.765),17,18,27.333333,135.0617267,win,Old Town,Mount Desert Island,38,23.111111,X,,,Mount Desert Island,Old Town,38,51,2026-02-02T11:38:32Z
1/23/2026,Girls,21442,Presque Isle,Mount Desert Island,B,North,North-B,North-B,15,4,12-5-0 (0.706),17,18,25,95.61728056,win,Presque Isle,Mount Desert Island,38,23.111111,X,,,Mount Desert Island,Presque Isle,40,43,2026-02-02T11:38:32Z
1/31/2026,Girls,21444,John Bapst Memorial,Mount Desert Island,B,North,North-B,North-B,17,10,8-9-0 (0.471),17,18,16.777777,45.67901111,win,John Bapst Memorial,Mount Desert Island,38,23.111111,X,,,Mount Desert Island,John Bapst Memorial,61,64,2026-02-02T11:38:32Z
12/13/2025,Boys,21447,Nokomis,Hampden Academy,B,North,North-B,North-A,4,10,4-12-0 (0.250),16,18,8.555555,22.53086333,win,Nokomis,Hampden Academy,40,17.555555,X,,,Hampden Academy,Nokomis,43,51,2026-02-02T11:38:32Z
12/30/2025,Boys,21449,Brunswick,Hampden Academy,A,North,North-A,North-A,7,3,12-4-0 (0.750),16,18,26.222222,93.64197222,win,Brunswick,Hampden Academy,40,17.555555,X,,,Hampden Academy,Brunswick,35,60,2026-02-02T11:38:32Z
1/2/2026,Boys,21451,Hampden Academy,Old Town,A,North,North-A,North-B,7,7,8-8-0 (0.500),16,18,17.555555,48.64197333,win,Hampden Academy,Old Town,38,4.222222,X,,,Hampden Academy,Old Town,63,38,2026-02-02T11:38:32Z
2/3/2026,Boys,21453,Hampden Academy,Brewer,A,North,North-A,North-A,17,7,8-8-0 (0.500),16,18,17.555555,48.64197333,normal,,,,,,,,Hampden Academy,Brewer,,,2026-02-02T11:38:32Z
12/16/2025,Girls,21455,Hampden Academy,Messalonskee,A,North,North-A,North-A,4,3,12-4-0 (0.750),16,18,26.111111,102.3456767,win,Hampden Academy,Messalonskee,40,6.666666,X,,,Hampden Academy,Messalonskee,77,31,2026-02-02T11:38:32Z
1/16/2026,Girls,21457,Hampden Academy,Mount Blue,A,North,North-A,North-A,12,3,12-4-0 (0.750),16,18,26.111111,102.3456767,win,Hampden Academy,Mount Blue,40,1,X,,,Hampden Academy,Mount Blue,73,27,2026-02-02T11:38:32Z
1/27/2026,Girls,21459,Hampden Academy,Skowhegan Area,A,North,North-A,North-A,15,3,12-4-0 (0.750),16,18,26.111111,102.3456767,win,Hampden Academy,Skowhegan Area,40,15.555555,X,,,Hampden Academy,Skowhegan Area,40,28,2026-02-02T11:38:32Z
1/2/2026,Boys,21475,Spruce Mountain,Winslow,C,South,South-C,South-C,8,2,14-2-0 (0.875),16,18,27.666666,123.3950578,win,Spruce Mountain,Winslow,36,14.444444,X,,,Winslow,Spruce Mountain,39,63,2026-02-02T11:38:32Z
1/15/2026,Boys,21527,Stearns Sr.,Lee Academy,D,North,North-D,North-D,11,10,10-6-0 (0.625),16,18,19,54.44444167,win,Stearns Sr.,Lee Academy,34,3.777777,X,,,Stearns Sr.,Lee Academy,80,46,2026-02-02T11:38:32Z
1/10/2026,Boys,21529,Katahdin HS,Lee Academy,S,North,North-S,North-D,11,3,9-8-0 (0.529),17,18,16.222222,41.41975056,win,Katahdin HS,Lee Academy,34,3.777777,X,,,Lee Academy,Katahdin HS,40,61,2026-02-02T11:38:32Z
12/5/2025,Girls,21533,Katahdin HS,Lee Academy,S,North,North-S,North-D,1,2,15-2-0 (0.882),17,18,27.666666,89.99999556,win,Katahdin HS,Lee Academy,34,6,X,,,Lee Academy,Katahdin HS,39,53,2026-02-02T11:38:32Z
1/14/2026,Girls,21538,Stearns Sr.,Lee Academy,D,North,North-D,North-D,9,8,7-9-0 (0.438),16,18,13.555555,29.69135667,win,Stearns Sr.,Lee Academy,34,6,X,,,Lee Academy,Stearns Sr.,38,69,2026-02-02T11:38:32Z
12/3/2025,Boys,21549,Wells,,C,South,South-C,,0,10,7-9-0 (0.438),16,18,13.555555,38.84531389,normal,,,,,,,,Wells,,,,2026-02-02T11:38:32Z
1/23/2026,Boys,21567,Massabesic,Marshwood,A,South,South-A,South-B,14,16,1-15-0 (0.063),16,18,2.111111,1.234567778,win,Massabesic,Marshwood,38,2.222222,X,,,Massabesic,Marshwood,46,42,2026-02-02T11:38:32Z
12/9/2025,Boys,21578,Portland,Massabesic,A,South,South-A,South-A,2,8,10-6-0 (0.625),16,18,22.111111,66.11110889,win,Portland,Massabesic,40,2.111111,X,,,Massabesic,Portland,35,100,2026-02-02T11:38:32Z
12/27/2025,Boys,21580,Portland,South Portland,A,South,South-A,South-A,6,8,10-6-0 (0.625),16,18,22.111111,66.11110889,win,Portland,South Portland,40,28.777777,X,,,Portland,South Portland,52,47,2026-02-02T11:38:32Z
1/10/2026,Boys,21590,Portland,Noble,A,South,South-A,South-A,9,8,10-6-0 (0.625),16,18,22.111111,66.11110889,win,Portland,Noble,40,8.666666,X,,,Portland,Noble,80,30,2026-02-02T11:38:32Z
1/13/2026,Boys,21592,Portland,Thornton Academy,A,South,South-A,South-A,10,8,10-6-0 (0.625),16,18,22.111111,66.11110889,win,Portland,Thornton Academy,40,26.555555,X,,,Portland,Thornton Academy,64,56,2026-02-02T11:38:32Z
2/3/2026,Boys,21597,Portland,Bonny Eagle,A,South,South-A,South-A,17,8,10-6-0 (0.625),16,18,22.111111,66.11110889,normal,,,,,,,,Portland,Bonny Eagle,,,2026-02-02T11:38:32Z
12/9/2025,Girls,21599,Portland,Massabesic,A,South,South-A,South-A,2,13,3-13-0 (0.188),16,18,6.666666,7.962962222,win,Portland,Massabesic,40,8.888888,X,,,Portland,Massabesic,44,31,2026-02-02T11:38:32Z
1/6/2026,Girls,21601,Marshwood,Portland,B,South,South-B,South-A,7,6,11-5-0 (0.688),16,18,24.444444,58.58024389,win,Marshwood,Portland,40,6.666666,X,,,Portland,Marshwood,34,44,2026-02-02T11:38:32Z
1/17/2026,Girls,21603,Gorham,Portland,A,South,South-A,South-A,14,8,9-7-0 (0.563),16,18,20,48.70370111,win,Gorham,Portland,40,6.666666,X,,,Portland,Gorham,33,56,2026-02-02T11:38:32Z
1/19/2026,Girls,21605,Bonny Eagle,Portland,A,South,South-A,South-A,13,14,3-13-0 (0.188),16,18,6.666666,6.728394444,win,Bonny Eagle,Portland,40,6.666666,X,,,Portland,Bonny Eagle,32,38,2026-02-02T11:38:32Z
12/4/2025,Boys,21610,Wiscasset HS,Richmond HS,D,South,South-D,South-D,1,5,11-5-0 (0.688),16,18,20,54.93826944,win,Wiscasset HS,Richmond HS,34,3.666666,X,,,Richmond HS,Wiscasset HS,28,58,2026-02-02T11:38:32Z
12/5/2025,Girls,21611,Marshwood,Massabesic,B,South,South-B,South-A,1,6,11-5-0 (0.688),16,18,24.444444,58.58024389,win,Marshwood,Massabesic,40,8.888888,X,,,Massabesic,Marshwood,36,60,2026-02-02T11:38:32Z
12/9/2025,Boys,21613,Dirigo,Richmond HS,C,South,South-C,South-D,2,8,9-7-0 (0.563),16,18,17.333333,47.22221944,win,Dirigo,Richmond HS,34,3.666666,X,,,Dirigo,Richmond HS,55,24,2026-02-02T11:38:32Z
